ID,type,path_to_file,begin_line,link_to_comment,comment,non-information,label,Expected
623,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/util/ThemeLoader.java,23,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/util/ThemeLoader.java#L23,"Installs the style file and provides live reloading. <p> The live reloading has to be turned on by setting the <code>-Djabref.theme.css</code> property. There two possible modes: (1) When only <code>-Djabref.theme.css</code> is specified, then the standard <code>Base.css</code> that is found will be watched and on changes in that file, the style-sheet will be reloaded and changes are immediately visible. (2) When a path to a css file is passed to <code>-Djabref.theme.css</code>, then the given style is loaded in addition to the base css file. Changes in the specified css file lead to an immediate redraw of the interface. <p> When working from an IDE, this usually means that the <code>Base.css</code> is located in the build folder. To use the css-file that is located in the sources directly, the full path can be given as value for the ""VM option"": <code>-Djabref.theme.css=""/path/to/src/Base.css""</code>",no,FALSE,0
278,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/exporter/ExporterViewModel.java,24,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/exporter/ExporterViewModel.java#L24,Only the first of the extensions gotten from FileType is saved into the class using get(0),no,FALSE,0
305,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/OOBibBase.java,1279,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/OOBibBase.java#L1279,Loop through the available databases,yes,TRUE,1
194,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/SidePaneManager.java,163,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/SidePaneManager.java#L163,Updates the view to reflect changes to visible components.,yes,TRUE,1
692,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/mergeentries/FetchAndMergeEntry.java,95,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/mergeentries/FetchAndMergeEntry.java#L95,Updated the original entry with the new fields,no,FALSE,0
776,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/importer/actions/OpenDatabaseAction.java,183,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/importer/actions/OpenDatabaseAction.java#L183,,no,FALSE,0
264,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/DetectOpenOfficeInstallation.java,21,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/DetectOpenOfficeInstallation.java#L21,Tools for automatically detecting OpenOffice or LibreOffice installations.,no,FALSE,0
172,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/documentviewer/DocumentViewerControl.java,155,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/documentviewer/DocumentViewerControl.java#L155,Set empty background and create proper rendering in background (for smoother loading),no,FALSE,0
779,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/externalfiles/FindFullTextAction.java,30,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/externalfiles/FindFullTextAction.java#L30,Try to download fulltext PDF for selected entry(ies) by following URL or DOI link.,no,FALSE,0
452,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/util/uithreadaware/UiThreadStringProperty.java,8,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/util/uithreadaware/UiThreadStringProperty.java#L8,"This class can be used to wrap a @see StringProperty inside it. When wrapped, any Listener listening for updates to the wrapped StringProperty (for example because of a binding to it) is ensured to be notified on the JavaFX Application Thread. It should be used to implement bindings where updates come in from a background thread but should be reflected in the UI where it is necessary that changes to the UI are performed on the JavaFX Application thread.",no,FALSE,0
688,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/autocompleter/SuggestionProviders.java,22,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/autocompleter/SuggestionProviders.java#L22,Empty,yes,TRUE,1
125,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/groups/GroupNodeViewModel.java,123,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/groups/GroupNodeViewModel.java#L123,"TODO: Store undo if (!undo.isEmpty()) { groupSelector.concludeAssignment(UndoableChangeEntriesOfGroup.getUndoableEdit(target, undo), target.getNode(), assignedEntries);",no,FALSE,0
654,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/OOBibBase.java,621,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/OOBibBase.java#L621,This marker appears for more than one unique entry:,no,FALSE,0
543,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/groups/GroupTreeViewModel.java,141,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/groups/GroupTreeViewModel.java#L141,"Opens ""New Group Dialog"" and add the resulting group to the specified group",no,FALSE,0
259,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/util/BaseDialog.java,28,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/util/BaseDialog.java#L28,all buttons in base dialogs react on enter,no,FALSE,0
512,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/desktop/JabRefDesktop.java,213,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/desktop/JabRefDesktop.java#L213,Opens the url with the users standard Browser. If that fails a popup will be shown to instruct the user to open the link manually and the link gets copied to the clipboard,no,FALSE,0
309,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/preview/CitationStyleToClipboardWorker.java,141,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/preview/CitationStyleToClipboardWorker.java#L141,Inserts each citation into a HTML body and copies it to the clipboard,no,FALSE,0
293,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/externalfiletype/ExternalFileTypes.java,196,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/externalfiletype/ExternalFileTypes.java#L196,"Set up the list of external file types, either from default values, or from values recorded in Preferences.",no,FALSE,0
889,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/BasePanel.java,973,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/BasePanel.java#L973,"Depending on whether a preview or an entry editor is showing, save the current divider location in the correct preference setting.",no,FALSE,0
833,Block,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/icon/IconTheme.java,210,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/icon/IconTheme.java#L210,css: folder *,no,FALSE,0
655,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/util/ViewModelTableRowFactory.java,24,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/util/ViewModelTableRowFactory.java#L24,Constructs a {@link TreeTableCell} based on the view model of the row and a bunch of specified converter methods.,no,FALSE,0
342,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/edit/MassSetFieldsDialog.java,75,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/edit/MassSetFieldsDialog.java#L75,"Append a given value to a given field for all entries in a Collection. This method DOES NOT update any UndoManager, but returns a relevant CompoundEdit that should be registered by the caller.",no,FALSE,0
539,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/externalfiletype/CustomExternalFileType.java,70,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/externalfiletype/CustomExternalFileType.java#L70,check whether there is another icon defined for this file type,no,FALSE,0
30,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/mergeentries/MergeEntries.java,173,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/mergeentries/MergeEntries.java#L173,Add radio buttons if the two entries do not have identical fields,no,FALSE,0
818,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/fieldeditors/URLUtil.java,99,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/fieldeditors/URLUtil.java#L99,First see if the stripped link gives a reasonable suffix:,no,FALSE,0
135,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/actions/ActionFactory.java,80,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/actions/ActionFactory.java#L80,Show tooltips,no,FALSE,0
844,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/oracle/jdbc/dcn/DatabaseChangeRegistration.java,9,https://github.com/nnovielli/jabref/blob/master/src/main/java/oracle/jdbc/dcn/DatabaseChangeRegistration.java#L9,do nothing,yes,TRUE,1
434,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/fieldeditors/URLUtil.java,57,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/fieldeditors/URLUtil.java#L57,url?,yes,TRUE,1
224,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/util/DefaultTaskExecutor.java,58,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/util/DefaultTaskExecutor.java#L58,Runs the specified {@link Runnable} on the JavaFX application thread and waits for completion.,yes,TRUE,1
816,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/entryeditor/FieldsEditorTab.java,195,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/entryeditor/FieldsEditorTab.java#L195,Restore focus to field (run this async so that editor is already initialized correctly),no,FALSE,0
471,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/keyboard/KeyBindingsDialogViewModel.java,59,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/keyboard/KeyBindingsDialogViewModel.java#L59,first check if a valid entry is selected,yes,TRUE,1
1022,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/oracle/jdbc/OracleConnection.java,191,https://github.com/nnovielli/jabref/blob/master/src/main/java/oracle/jdbc/OracleConnection.java#L191,Auto-generated method stub,yes,TRUE,1
1033,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/oracle/jdbc/OracleConnection.java,260,https://github.com/nnovielli/jabref/blob/master/src/main/java/oracle/jdbc/OracleConnection.java#L260,Auto-generated method stub,yes,TRUE,1
663,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/importer/actions/AppendDatabaseAction.java,181,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/importer/actions/AppendDatabaseAction.java#L181,Should this be done _after_ we know it was successfully opened?,no,FALSE,0
949,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/DialogService.java,101,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/DialogService.java#L101,Create and display error dialog displaying the given message.,yes,TRUE,1
316,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/JabRefFrame.java,681,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/JabRefFrame.java#L681,TODO: merge with import,no,FALSE,0
445,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/dialogs/BackupUIManager.java,10,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/dialogs/BackupUIManager.java#L10,Stores all user dialogs related to {@link BackupManager}.,no,FALSE,0
851,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/AbstractViewModel.java,4,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/AbstractViewModel.java#L4,empty,yes,TRUE,1
359,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/exporter/SaveDatabaseAction.java,42,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/exporter/SaveDatabaseAction.java#L42,"Action for the ""Save"" and ""Save as"" operations called from BasePanel. This class is also used for save operations when closing a database or quitting the applications. The save operation is loaded off of the GUI thread using {@link BackgroundTask}. Callers can query whether the operation was canceled, or whether it was successful.",no,FALSE,0
141,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/documentviewer/DocumentViewerControl.java,75,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/documentviewer/DocumentViewerControl.java#L75,"(Bidirectional) binding does not work, so use listeners instead",no,FALSE,0
334,Block,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/icon/IconTheme.java,236,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/icon/IconTheme.java#L236,css: file-powerpoint *,yes,TRUE,1
39,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/duplicationFinder/DuplicateSearch.java,103,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/duplicationFinder/DuplicateSearch.java#L103,"poll with timeout in case the library is not analyzed completely, but contains no more duplicates",no,FALSE,0
836,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/module-info.java,2,https://github.com/nnovielli/jabref/blob/master/src/main/java/module-info.java#L2,Swing,yes,TRUE,1
812,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/OOBibBase.java,87,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/OOBibBase.java#L87,Class for manipulating the Bibliography of the currently start document in OpenOffice.,no,FALSE,0
353,Block,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/icon/IconTheme.java,248,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/icon/IconTheme.java#L248,cloud-upload*,yes,TRUE,1
231,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/preferences/PreferencesDialogViewModel.java,133,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/preferences/PreferencesDialogViewModel.java#L133,Reloads the JabRefPreferences into the UI,no,FALSE,0
