ID,type,path_to_file,begin_line,link_to_comment,comment,non-information
FR570,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/fieldeditors/EditorTextArea.java,68,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/fieldeditors/EditorTextArea.java#L68,Interface presents user-described paste behaviour applying to paste method,no
FR956,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/maintable/CellFactory.java,27,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/maintable/CellFactory.java#L27,"icon.setToo(Localization.lang(""Open"") + "" PDF"");",yes
FR500,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/externalfiletype/ExternalFileTypes.java,200,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/externalfiletype/ExternalFileTypes.java#L200,First get a list of the default file types as a starting point:,no
FR215,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/collab/StringNameChangeViewModel.java,36,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/collab/StringNameChangeViewModel.java#L36,"The name to change to is already in the database, so we can't comply.",no
FR480,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/externalfiletype/ExternalFileTypes.java,52,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/externalfiletype/ExternalFileTypes.java#L52,"Look up the external file type registered with this name, if any.",no
FR453,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/externalfiles/ImportHandler.java,111,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/externalfiles/ImportHandler.java#L111,"TODO: Add undo/redo ce.addEdit(new UndoableInsertEntry(panel.getDatabase(), entry));",no
FR210,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/auximport/NewSubLibraryAction.java,9,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/auximport/NewSubLibraryAction.java#L9,The action concerned with generate a new (sub-)database from latex AUX file.,no
FR466,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/externalfiles/FindUnlinkedFilesDialog.java,278,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/externalfiles/FindUnlinkedFilesDialog.java#L278,Starts the search of unlinked files according chosen directory and the file type selection. The search will process in a separate thread and a progress indicator will be displayed.,no
FR547,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/fieldeditors/LinkedFileViewModel.java,284,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/fieldeditors/LinkedFileViewModel.java#L284,Gets the filename for the current linked file and compares it to the new suggested filename.,no
FR231,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/collab/EntryChangeViewModel.java,60,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/collab/EntryChangeViewModel.java#L60,Modified externally.,no
FR1,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/JabRefExecutorService.java,19,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/JabRefExecutorService.java#L19,Responsible for managing of all threads (except GUI threads) in JabRef,no
FR40,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/JabRefFrame.java,327,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/JabRefFrame.java#L327,all the logic is done in openIt. Even raising an existing panel,no
FR346,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/entryeditor/FieldsEditorTab.java,159,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/entryeditor/FieldsEditorTab.java#L159,Focuses the given field.,yes
FR568,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/fieldeditors/EditorTextArea.java,49,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/fieldeditors/EditorTextArea.java#L49,Set pasteActionHandler variable to passed handler,yes
FR707,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/groups/GroupTreeViewModel.java,87,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/groups/GroupTreeViewModel.java#L87,Gets invoked if the user selects a different group. We need to notify the {@link StateManager} about this change so that the main table gets updated.,no
FR822,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/importer/ImportAction.java,137,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/importer/ImportAction.java#L137,Merge entries:,no
FR179,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/cleanup/FieldFormatterCleanupsPanel.java,161,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/cleanup/FieldFormatterCleanupsPanel.java#L161,This panel contains the two comboboxes and the Add button,no
FR709,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/groups/GroupTreeViewModel.java,117,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/groups/GroupTreeViewModel.java#L117,Gets invoked if the user changes the active database. We need to get the new group tree and update the view,no
FR235,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/desktop/os/OSX.java,29,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/desktop/os/OSX.java#L29,"Use ""-a <application>"" if the app is specified, and just ""open <filename>"" otherwise:",no
FR678,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/groups/GroupDialog.java,156,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/groups/GroupDialog.java#L156,set default values (overwritten if editedGroup != null),no
FR1168,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/OOBibBase.java,1287,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/OOBibBase.java#L1287,Check if the cloned entry has a crossref field,yes
FR973,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/maintable/CellFactory.java,92,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/maintable/CellFactory.java#L92,Print icon used for menu,no
FR486,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/externalfiletype/ExternalFileTypes.java,185,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/externalfiletype/ExternalFileTypes.java#L185,"Return a String array representing this file type. This is used for storage into Preferences, and the same array can be used to construct the file type later, using the String[] constructor.",no
FR915,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/journals/UndoableUnabbreviator.java,47,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/journals/UndoableUnabbreviator.java#L47,must be here,yes
FR918,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/journals/AbbreviationsFileViewModel.java,65,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/journals/AbbreviationsFileViewModel.java#L65,This method will write all abbreviations of this abbreviation file to the file on the file system. It essentially will check if the current file is a built in list and if not it will call {@link AbbreviationWriter#writeOrCreate()}.,no
FR745,Block,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/icon/IconTheme.java,67,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/icon/IconTheme.java#L67,"Constructs an {@link Image} for the image representing the given function, in the resource file listing images.@param name The name of the icon, such as ""open"", ""save"", ""saveAs"" etc. @return The {@link Image} for the function.",no
FR470,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/externalfiles/FindUnlinkedFilesDialog.java,143,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/externalfiles/FindUnlinkedFilesDialog.java#L143,Need to toggle a twice to make sure everything is selected,no
FR1227,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/preferences/BibtexKeyPatternPrefTab.java,74,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/preferences/BibtexKeyPatternPrefTab.java#L74,fetch entries from GUI,no
FR964,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/maintable/CellFactory.java,60,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/maintable/CellFactory.java#L60,"icon.setToolTipText(Localization.lang(""Open %0 file"", fileType.getName()));",yes
FR601,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/fieldeditors/contextmenu/EditorMenus.java,50,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/fieldeditors/contextmenu/EditorMenus.java#L50,The default context menu with a specific menu for normalizing person names regarding to BibTex rules.,no
FR1130,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/OOBibBase.java,624,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/openoffice/OOBibBase.java#L624,"Update the map of uniquefiers for the benefit of both the following generation of new citation markers, and for the method that builds the bibliography:",no
FR871,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/importer/actions/OpenDatabaseAction.java,138,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/importer/actions/OpenDatabaseAction.java#L138,Check if any of the files are already open:,no
FR812,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/importer/ImportAction.java,48,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/importer/ImportAction.java#L48,Automatically imports the files given as arguments.,yes
FR842,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/importer/UnlinkedFilesCrawler.java,57,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/importer/UnlinkedFilesCrawler.java#L57,Return null if the directory is not valid.,yes
FR46,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/JabRefFrame.java,563,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/JabRefFrame.java#L563,"setBounds(GraphicsEnvironment.getLocalGraphicsEnvironment().getMaximumWindowBounds()); WindowLocation pw = new WindowLocation(this, JabRefPreferences.POS_X, JabRefPreferences.POS_Y, JabRefPreferences.SIZE_X, JabRefPreferences.SIZE_Y); pw.displayWindowAtStoredLocation();",yes
FR753,Block,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/icon/IconTheme.java,206,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/icon/IconTheme.java#L206,css: file-find *,no
FR963,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/maintable/CellFactory.java,55,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/maintable/CellFactory.java#L55,"icon.setToolTipText(Localization.lang(""Open file""));",yes
FR42,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/JabRefFrame.java,354,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/JabRefFrame.java#L354,"Here we store the names of all current files. If there is no current file, we remove any previously stored filename.",no
FR456,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/externalfiles/ImportHandler.java,122,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/externalfiles/ImportHandler.java#L122,Add to group,yes
FR640,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/groups/UndoableAddOrRemoveGroup.java,19,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/groups/UndoableAddOrRemoveGroup.java#L19,The subtree that was added or removed,no
FR1324,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/texparser/ParseTexDialogViewModel.java,120,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/texparser/ParseTexDialogViewModel.java#L120,Run a recursive search in a background task.,no
FR799,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/icon/IconTheme.java,95,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/icon/IconTheme.java#L95,Read a typical java property url into a Map. Currently doesn't support escaping of the '=' character - it simply looks for the first '=' to determine where the key ends. Both the key and the value is trimmed for whitespace at the ends.,no
FR549,Javadoc,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/fieldeditors/LinkedFileViewModel.java,320,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/fieldeditors/LinkedFileViewModel.java#L320,Asks the user for confirmation that he really wants to the delete the file from disk (or just remove the link).,no
FR1003,Line,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/maintable/MainTable.java,288,https://github.com/nnovielli/jabref/blob/master/src/main/java/org/jabref/gui/maintable/MainTable.java#L288,Different actions depending on where the user releases the drop in the target row Bottom + top -> import entries Center -> link files to entry,no
